node,degree,closeness,pagerank,betweenness,critical
584804687,0.00023144576454250886,0.022186429682779587,7.425257793165232e-05,0.0002955907065117,0
584804700,0.00023144576454250886,0.021679573165632474,7.062092050375936e-05,6.684743071636547e-05,0
584804702,0.00030859435272334514,0.021240684054247155,9.386315373799085e-05,2.0016389724704957e-05,0
584804704,0.00023144576454250886,0.02134889014429689,8.054127096527592e-05,0.0002131663068975,0
584804706,0.00023144576454250886,0.02265307691769953,7.72220083869315e-05,0.0035204185539029,0
584804708,0.00023144576454250886,0.022337338268847668,7.54488012535657e-05,0.0032112652706616,0
584804709,0.00023144576454250886,0.02218540439326462,8.135203121568659e-05,0.0004083672944756,0
584804725,0.00023144576454250886,0.023250599561248524,7.53200937862107e-05,0.0075603067705521,0
584804734,0.00023144576454250886,0.022660086465659358,7.449195858155894e-05,0.0001266694984048,0
584804736,0.00023144576454250886,0.02196387026371217,7.582493919136911e-05,7.312106539158823e-05,0
584804738,0.00023144576454250886,0.021611473655076745,7.569715164918971e-05,5.363587129491457e-05,0
584804740,0.00023144576454250886,0.022085684686895122,7.5889410828145e-05,0.0019770937507366,0
584804759,0.00023144576454250886,0.022351667149498544,7.859203370507761e-05,0.0062522285280191,0
584804836,0.00030859435272334514,0.022078349012333694,0.0001006285816751914,0.0200084185303493,0
584804858,0.00023144576454250886,0.022103310210290095,7.674160292541255e-05,0.0109229900081441,0
584804903,0.00023144576454250886,0.02124684665782611,8.347088434107597e-05,0.0001543090810894,0
584804910,0.00023144576454250886,0.022145302708280655,8.436071617523019e-05,0.009700220100129,0
584804957,0.00023144576454250886,0.0227473746279553,7.60527304940107e-05,0.005977435720032,0
584804961,0.00023144576454250886,0.02243247499666853,7.596331735638084e-05,0.0124418003722271,0
584804985,0.00023144576454250886,0.020647557879109362,7.257770154420807e-05,0.0093473203287536,0
584804988,0.00023144576454250886,0.020337015187649053,7.336288398773241e-05,4.459532443484299e-05,0
584804989,0.00030859435272334514,0.02096522186387001,9.0153652863428e-05,0.0004265678260179,0
584804991,0.00030859435272334514,0.020806980820721584,8.949925376854808e-05,0.0015974020278438,0
584805007,0.00023144576454250886,0.02024518509147194,7.479680720490508e-05,5.467153029499508e-05,0
584805008,0.00030859435272334514,0.02062961548255666,9.419329845401794e-05,0.0002222468440848,0
584805009,0.00030859435272334514,0.020478451966797165,0.00010036591407131588,0.0002037787112382,0
584805010,0.00023144576454250886,0.020273334980808994,7.378003433167234e-05,5.6545257730021815e-05,0
598637491,0.00023144576454250886,0.022168254348309418,8.317180213192605e-05,1.645963531620503e-05,0
598637495,0.00023144576454250886,0.022670192596945592,7.941837867474054e-05,0.0001224185376642,0
598637496,0.00023144576454250886,0.02340890087246104,7.839328926609069e-05,0.0017705171118445,0
598637498,0.00023144576454250886,0.023585412053270062,8.136992551839262e-05,0.0018860439023568,0
598637501,0.00023144576454250886,0.023098211055849485,7.78405941499992e-05,0.0010320494240487,0
598637504,0.00023144576454250886,0.023095000953234492,8.214982123313398e-05,0.0007646059517144,0
598637506,0.00023144576454250886,0.023243011585642483,8.851790885695116e-05,0.0001286382907014,0
598637509,0.00023144576454250886,0.02230320800038543,7.814142895413688e-05,0.0001121106058734,0
598637513,0.00023144576454250886,0.02248996262661665,7.90834323238268e-05,0.0011855010406783,0
598637516,0.00023144576454250886,0.022598338162634114,7.75026667121077e-05,0.0002121408240789,0
598637518,0.00023144576454250886,0.02182434116149541,7.756856506293775e-05,3.3407916055859905e-05,0
598637521,0.00023144576454250886,0.022924065139574696,8.238117401472136e-05,0.0145203544624244,0
598637607,0.00023144576454250886,0.024323421567192468,7.735109578419352e-05,0.003918540642942,0
598637623,0.00023144576454250886,0.02322119251805366,7.839918042747925e-05,0.0002954590067709,0
598637627,0.00023144576454250886,0.029119059707326717,8.185284207073461e-05,0.1719727870196575,1
598637640,7.714858818083629e-05,0.020570195275615544,3.90185447263223e-05,0.0,0
598637652,7.714858818083629e-05,0.02019150934725751,3.7991116126830024e-05,0.0,0
598637656,0.00030859435272334514,0.02222820522933876,0.00011433593423457876,0.0019955019603281,0
598637664,0.00023144576454250886,0.02272165533972924,7.765616152659687e-05,0.0002237892680738,0
598637668,0.00023144576454250886,0.022221612669850815,8.140538979552303e-05,0.0,0
598637671,0.00023144576454250886,0.0217779196559082,8.083541863832807e-05,0.0009079868808514,0
598637675,0.00023144576454250886,0.020989325595253516,7.831256742364422e-05,0.0002769771289671,0
598637677,0.00030859435272334514,0.022257136724619018,0.0001010927628415223,0.000502072180739,0
598637683,0.00023144576454250886,0.0232186551737727,8.235918898304132e-05,0.0028882275203707,0
598637697,0.00023144576454250886,0.02279774520063669,9.701093529633717e-05,0.0001831134428927,0
598637703,0.00023144576454250886,0.023011033295165056,7.945717106974865e-05,0.0001861996245145,0
598637705,0.00023144576454250886,0.021999657157016995,8.96759303186489e-05,7.715454054471106e-05,0
598637708,0.00023144576454250886,0.022493904502425183,8.209719167739433e-05,0.0001378494457732,0
598637710,0.00023144576454250886,0.02301471045178931,8.26746722047798e-05,4.489167929488888e-05,0
598637717,0.00023144576454250886,0.02317171056277474,8.713368383447615e-05,0.0002841706323731,0
598637719,0.00023144576454250886,0.022631204943177552,9.596963986876757e-05,7.715454054471106e-05,0
598637721,0.00023144576454250886,0.022833165692825046,8.656444767354681e-05,4.999848028935289e-05,0
598637722,0.00023144576454250886,0.024143422584400467,9.336530840223136e-05,0.0005512117745969,0
598637727,0.00023144576454250886,0.025853884265870958,8.796564923416106e-05,0.000524915970792,0
598637731,0.00023144576454250886,0.02355545217309132,8.070784408613642e-05,0.000102748588273,0
598637736,0.00023144576454250886,0.023742013949944317,7.600019589512281e-05,9.822617009562462e-05,0
598637739,0.00023144576454250886,0.023964251445305784,7.508927940835045e-05,0.0019882198492399,0
598637744,0.00023144576454250886,0.023268505121512507,7.663237166946927e-05,0.0013661362631718,0
598637746,0.00023144576454250886,0.022744979680075245,7.651668736924537e-05,0.0003220928878883,0
598637748,0.00023144576454250886,0.022439115592086584,7.543803948886452e-05,0.0003129863276477,0
598637749,0.00023144576454250886,0.022279325191863115,7.429193630980729e-05,0.0003355149511106,0
598637751,0.00023144576454250886,0.02231772366794423,7.505810844599509e-05,0.0003259279754511,0
598637753,0.00023144576454250886,0.022792012772811353,7.485860275504196e-05,0.0004167718416981,0
598637754,7.714858818083629e-05,0.022715085326146005,3.7063358950791285e-05,0.0,0
598637756,0.00030859435272334514,0.022742625139706953,9.419267591262267e-05,0.0007595664258278,0
598637758,0.00023144576454250886,0.023196383640482897,7.333293312299805e-05,0.0012683563618201,0
598637760,0.00023144576454250886,0.0227337700490209,7.131888536188023e-05,3.476483152970805e-05,0
598637762,0.00023144576454250886,0.023246888338893074,7.101004700178191e-05,2.9282294449945324e-05,0
598637770,0.00023144576454250886,0.021738765844544847,7.661920788675866e-05,0.000131125259676,0
598637772,0.00023144576454250886,0.02210459179323117,7.727834545805463e-05,9.446501898858976e-05,0
598637774,0.00023144576454250886,0.022279784730732936,7.670163422851953e-05,0.0001899182027551,0
598637776,0.00023144576454250886,0.021859379532254475,7.614292461185745e-05,8.653968728723146e-05,0
598637787,0.00023144576454250886,0.021680479706957256,7.743757790044402e-05,3.244695092011233e-05,0
598637789,0.00023144576454250886,0.020940057027003012,7.531433815000659e-05,0.0001262509870283,0
598637797,0.00023144576454250886,0.021427095473067353,7.785801826415458e-05,2.169675160421593e-05,0
598637802,0.00023144576454250886,0.02136440803678858,7.57252707792648e-05,0.0005299864621593,0
598637804,0.00023144576454250886,0.02125127061678198,7.49008015299374e-05,0.0001997388021929,0
598637806,0.00030859435272334514,0.021729327215638677,9.512310605887792e-05,0.0001485521076193,0
598637807,0.00030859435272334514,0.021619331638746006,9.466224453449744e-05,0.0001857156674585,0
598637809,0.00023144576454250886,0.02190892634091182,7.458912950887357e-05,0.0002383212385366,0
598637810,0.00023144576454250886,0.021602829267317096,7.56494055279764e-05,0.0006068045458237,0
598637812,0.00023144576454250886,0.021070975146262997,7.884969357099758e-05,0.0004644776827482,0
598637824,7.714858818083629e-05,0.02051722009237656,3.617868047189068e-05,0.0,0
598637826,0.00030859435272334514,0.020942526804236975,9.740054566595149e-05,0.0004684227874252,0
598637828,0.00023144576454250886,0.020964340242734778,7.607985398810862e-05,0.0001423376577806,0
598637829,0.00023144576454250886,0.020662369046935875,7.525927110392813e-05,3.706766412022765e-05,0
598637832,0.00023144576454250886,0.02066572919954976,7.527714388360335e-05,6.121663550157083e-05,0
598637833,0.00023144576454250886,0.02055206115197458,7.617595142065195e-05,4.2281606724936734e-05,0
598637835,0.00023144576454250886,0.020555646300792443,7.469887357847419e-05,4.33876264507508e-05,0
598637837,0.00023144576454250886,0.02160599807309568,7.81264296484455e-05,0.0001672746409009,0
598637839,0.00030859435272334514,0.02044508518259723,9.59033241385047e-05,0.0002814721880546,0
598637841,0.00023144576454250886,0.02056800835287733,7.495916744165655e-05,0.0003548279423933,0
598637843,0.00023144576454250886,0.020476931461836795,7.47177403629336e-05,0.0001483268832402,0
598637845,0.00030859435272334514,0.020710999902532713,9.77677468418e-05,0.0001326963338795,0
598637847,0.00023144576454250886,0.02089303962939919,7.619735780440162e-05,0.0007203744796462,0
598637849,0.00023144576454250886,0.021403814112778714,8.048962466556559e-05,0.0008957591007384,0
598637858,0.00023144576454250886,0.020796264951025614,7.961326396369168e-05,0.0001276408093978,0
598637860,0.00030859435272334514,0.021300686085206032,0.00010095941440039053,0.0004574825366471,0
598637863,0.00023144576454250886,0.02067805911480933,7.580073707390553e-05,0.0003593508736195,0
598637864,0.00023144576454250886,0.020646900097802783,7.597255389529104e-05,8.561359304169859e-05,0
598637865,0.00023144576454250886,0.021003065715193114,8.509385526405293e-05,0.0002469071050166,0
598637866,7.714858818083629e-05,0.020571044057456727,3.6242711590055695e-05,0.0,0
598637867,0.00023144576454250886,0.021299006035430425,7.250351196223536e-05,0.0,0
598637869,0.00023144576454250886,0.020946960331350465,8.46919846187995e-05,0.0001082513654146,0
598637870,0.00023144576454250886,0.020686210203941582,7.416466780598558e-05,0.0001174268030642,0
598637871,0.00023144576454250886,0.02053597598168524,7.492158612718841e-05,5.118239010282227e-05,0
598637872,0.00023144576454250886,0.02092778445124708,7.513456707453416e-05,0.0008804782790522,0
598637873,0.00023144576454250886,0.02108297048351602,7.445995749120488e-05,0.0010699794020893,0
598637876,0.00023144576454250886,0.022362078662346758,7.100977034639271e-05,0.00076261126008,0
598637878,0.00023144576454250886,0.022320029479934014,7.306393595627188e-05,0.0002490969944048,0
598637880,0.00023144576454250886,0.021951855627851524,7.336772090116147e-05,0.0005129845044891,0
598637882,0.00030859435272334514,0.02276203471025907,9.078990652411305e-05,0.0012830305232551,0
598637884,0.00030859435272334514,0.023287275000763545,8.766049944162425e-05,0.0139559730188489,0
598637886,0.00023144576454250886,0.022497301087548903,7.123221312485638e-05,0.0117441014622653,0
598637896,0.00023144576454250886,0.022052393574488502,7.067954146047978e-05,0.0028043571741273,0
598637900,0.0003857429409041814,0.02169089223498857,0.00011341136972868997,0.0017557874957085,0
598637902,0.00023144576454250886,0.022180317321250118,7.141612067261294e-05,0.0022376367980664,0
598637904,0.00030859435272334514,0.022865509455263902,8.795167132061104e-05,0.0011477811689046,0
598637907,0.00030859435272334514,0.022818333532845583,8.975180758411583e-05,3.186105924633443e-05,0
598637909,0.00030859435272334514,0.022334336155709712,9.101441415020392e-05,7.31790131306315e-05,0
598637910,0.00023144576454250886,0.022101802655899384,7.18096150903465e-05,0.0002125019535807,0
598637912,0.00030859435272334514,0.02283586086368249,8.970930379138355e-05,0.0003111479203882,0
598637920,0.00023144576454250886,0.021182853687633802,7.320931514268165e-05,0.0012871502506426,0
598637922,0.00030859435272334514,0.02090267564568981,9.378687676124206e-05,0.0004732291560771,0
598637924,0.00023144576454250886,0.02095915374304097,7.478242319698168e-05,0.0003308148767914,0
598637926,0.00023144576454250886,0.021328971661198123,7.322195301442152e-05,0.0007038397340823,0
598637928,0.00030859435272334514,0.02163325934208989,9.22303935463618e-05,0.0009303144982425,0
598637930,0.00023144576454250886,0.02134801112033414,7.263872074753135e-05,0.0001157977038631,0
598637936,0.00023144576454250886,0.02046377397333805,7.592510098932797e-05,0.0001663011496357,0
598637938,0.00023144576454250886,0.02072278755225861,7.501368160984979e-05,0.0003179990716251,0
598637940,0.00023144576454250886,0.020614359439235987,7.524493502849495e-05,0.0002857670988604,0
598637945,0.00023144576454250886,0.02053786321928867,7.560676672477377e-05,0.0001791706448482,0
598637947,0.00023144576454250886,0.020674068414865805,7.561396935354098e-05,0.0002358380988116,0
598637949,0.00023144576454250886,0.021073167559482683,7.338066587847494e-05,0.0002859703026875,0
598637951,0.00023144576454250886,0.02070444965170458,7.342133527515988e-05,2.7242781253563295e-05,0
598637953,0.00023144576454250886,0.021009533874266968,7.478153130134514e-05,8.093582940581056e-05,0
598637955,0.00030859435272334514,0.02080641303667367,9.413103733709935e-05,0.000439775880283,0
598637957,0.00023144576454250886,0.020647064539200274,7.456986096892466e-05,0.0003811237962407,0
598637959,0.00023144576454250886,0.02053610612486751,7.52070756106847e-05,0.0002485706105035,0
598637962,0.00023144576454250886,0.02037826025437452,7.501208390044415e-05,0.0001816042663708,0
598637964,0.00023144576454250886,0.020792328557931224,7.562945637997957e-05,0.0007516959734794,0
598637966,0.00023144576454250886,0.020504335143531928,7.647123786901727e-05,0.0001383112376726,0
598637968,0.00023144576454250886,0.02067334299854384,7.619182564152018e-05,0.0009814961183095,0
598637970,0.00023144576454250886,0.020721628059405625,7.621764810897827e-05,0.0009581180586348,0
598637971,0.00023144576454250886,0.020643907721955453,7.587679713884036e-05,0.0004188495934548,0
598637973,0.00023144576454250886,0.02071795166876851,7.510222551685054e-05,0.0005893948368222,0
598637975,0.00030859435272334514,0.02080641303667367,9.61894250253392e-05,0.0008238147789258,0
598637981,0.00023144576454250886,0.02042327642168819,7.51671559677266e-05,8.365766455374533e-05,0
598637984,0.00023144576454250886,0.020595100202900347,7.454265673302872e-05,0.0001697304220762,0
598637986,0.00023144576454250886,0.02059405311365496,7.58434367341784e-05,0.0002714050717739,0
598637995,0.00023144576454250886,0.020549910662901877,7.516636848282359e-05,0.0002887912166142,0
598637997,0.00023144576454250886,0.020587216929737903,7.577870354157655e-05,0.0001586488498576,0
598637999,0.00023144576454250886,0.020495743362048246,7.583670602538452e-05,0.0001480093188778,0
598638001,0.00023144576454250886,0.020413080623951748,7.602742098819047e-05,0.0001203700092481,0
598638003,0.00023144576454250886,0.02036734123074554,7.552021263558077e-05,9.742524747154029e-05,0
598638005,0.00023144576454250886,0.02063312920936052,7.594699846699396e-05,0.0013777946880543,0
598638007,0.00023144576454250886,0.020448729881775356,7.550197998118582e-05,0.0003247423982008,0
598638009,0.00030859435272334514,0.02052219015245191,9.61187097704258e-05,0.0005941340782447,0
598638011,0.00023144576454250886,0.02064196807358618,7.667620961310107e-05,0.0010346895092038,0
598638012,0.00023144576454250886,0.020469364647471178,7.593968952320358e-05,9.406777348158044e-05,0
598638013,0.00030859435272334514,0.020528202919116157,9.630291542105659e-05,0.0003510449211018,0
598638014,0.00023144576454250886,0.020138086182681432,7.617525393539567e-05,5.043490397425297e-05,0
598638015,0.00023144576454250886,0.020165123142286863,7.573786522281646e-05,6.21495350469582e-05,0
598638016,0.00023144576454250886,0.020119487591016543,7.490416328575625e-05,0.0001003852190565,0
598638017,0.00023144576454250886,0.020528625570349582,7.421291196061625e-05,0.0001437710671585,0
598638018,0.00023144576454250886,0.020877088997410094,7.943291684178918e-05,0.0013421601175363,0
598638019,0.00023144576454250886,0.020340621454475266,7.458482471748489e-05,0.0002587561410216,0
598638022,0.00023144576454250886,0.020800970562181453,7.502685220331906e-05,0.0014216586799249,0
598638024,0.00030859435272334514,0.02108379352131233,8.968265206149779e-05,0.0048280587073198,0
598638026,0.00023144576454250886,0.020988645858296684,7.23383919004226e-05,0.0022879581093297,0
598638035,0.00030859435272334514,0.024921699105379835,0.00010241833841029102,0.0064057676233487,0
598638042,0.00023144576454250886,0.024325521341600733,7.625963822302303e-05,0.0017148028290059,0
598638044,0.00023144576454250886,0.024416569812891694,7.590940123981826e-05,0.0007229851706188,0
598638046,0.00023144576454250886,0.02396327676826687,7.547053326876456e-05,0.0004028128301418,0
598638048,0.00023144576454250886,0.023358069364203517,7.516819844737298e-05,0.0004071239486844,0
598638050,0.00023144576454250886,0.022771711919046405,7.554812786792067e-05,0.0010038598970863,0
598638061,0.00030859435272334514,0.022075077744738394,8.867788166296901e-05,0.0003674465324795,0
598638063,0.00023144576454250886,0.022002532616777058,7.082841788125955e-05,0.0007876952828497,0
598638065,0.00030859435272334514,0.02410028335775218,9.507476417041586e-05,0.0081538528971671,0
598638068,0.00030859435272334514,0.021647421915968856,9.249275179390456e-05,0.0009956926482147,0
598638071,0.00023144576454250886,0.021572951426740674,7.440617548531353e-05,0.0005970989256327,0
598638074,0.00023144576454250886,0.020340015001584895,7.815301951922441e-05,0.0002559618621773,0
598638076,0.00023144576454250886,0.02014778983626229,7.988420027007787e-05,0.0001028857646292,0
598638078,0.00023144576454250886,0.020275523116943247,8.257395256511226e-05,8.5287757159678e-05,0
598638082,0.00030859435272334514,0.020603742753640467,0.00010049420924073728,0.0003839071471462,0
598638084,0.00023144576454250886,0.019948781403709655,7.733266356055852e-05,9.96756792282884e-06,0
598638090,7.714858818083629e-05,0.022533595257549156,3.938202566278767e-05,0.0,0
598638093,0.00023144576454250886,0.021244165311795248,7.888293195084094e-05,0.0064319648415908,0
598638095,0.00023144576454250886,0.020846501110516048,7.771557758745886e-05,0.0023662417612729,0
598638097,0.00023144576454250886,0.020681655362120435,7.411024763796267e-05,0.0011264989726569,0
598638099,0.00030859435272334514,0.020916741300155722,9.324800241794222e-05,0.0044344715028322,0
598638102,0.00023144576454250886,0.02162690666159447,8.0811621733963e-05,0.003393493340987,0
598638105,0.00023144576454250886,0.020861330573710733,7.548517414166928e-05,0.0020909626671373,0
598638107,0.00023144576454250886,0.020750554703533774,7.31423509240654e-05,0.0007047091545389,0
598638111,0.00030859435272334514,0.02099000537623961,9.09443249856068e-05,0.0044373722344275,0
598638113,0.00023144576454250886,0.021109649008520727,7.205972183856664e-05,0.0047064490123064,0
598638115,0.00023144576454250886,0.02121277086705278,7.046405361208215e-05,0.0057135902409907,0
605244273,0.00023144576454250886,0.021122273553160112,9.563028587240542e-05,0.0003834597785444,0
605244282,0.00023144576454250886,0.02159286079584735,9.124012822586428e-05,0.0008314207529842,0
605244289,0.00023144576454250886,0.022058172857658247,8.242147988253044e-05,0.019930599063574,0
605244308,7.714858818083629e-05,0.01925227731478112,4.098317042957463e-05,0.0,0
605244339,0.00015429717636167257,0.02041349854796747,6.45357366425959e-05,0.000463216155584,0
605244343,0.00015429717636167257,0.020358256307965353,6.86933002160548e-05,0.0004900134999458,0
605244346,0.00023144576454250886,0.020023078598538975,9.844932202236779e-05,0.0003086181621788,0
605244352,0.00023144576454250886,0.01963017370628947,0.00010276358114110955,7.715454054471106e-05,0
605244353,0.00023144576454250886,0.01963017370628947,0.00010276358114110955,7.715454054471106e-05,0
605244356,7.714858818083629e-05,0.01925227731478112,4.098317042957463e-05,0.0,0
605278563,0.00023144576454250886,0.021804773095446768,7.538403996404592e-05,0.0093581093974716,0
605278564,0.00023144576454250886,0.02179274864026497,7.485535179800432e-05,6.269718686061937e-05,0
605278567,0.00023144576454250886,0.021794873950568918,7.304044316284802e-05,9.661677339711446e-05,0
605278568,0.00030859435272334514,0.022170188092546252,9.15720825537341e-05,0.0234006660424441,0
605278571,0.00023144576454250886,0.021810496701166582,7.289152733767033e-05,0.0094556957737805,0
605278575,0.00023144576454250886,0.021809689344009908,7.135503165410647e-05,0.0006364108326926,0
605278577,0.00030859435272334514,0.02190170759648951,8.939912600648421e-05,0.0044237751388104,0
605278578,0.00030859435272334514,0.0215508928274532,9.456942198677604e-05,0.0041254887224453,0
605278579,0.00023144576454250886,0.020949939632753798,8.05053870805017e-05,0.0005757961407022,0
605278582,0.00023144576454250886,0.020994527040050275,7.754262237193957e-05,0.0009398048046603,0
605278584,0.00023144576454250886,0.021586388018738623,7.349677587774016e-05,0.0025231847318118,0
605278585,0.00030859435272334514,0.021951929981438578,9.122350242400927e-05,0.0085003085932464,0
605278596,0.00023144576454250886,0.021333851235806372,7.504549733150008e-05,0.0003400095590518,0
605278602,0.00030859435272334514,0.020997894054754575,0.00010711048273354777,0.0009271767886431,0
605278603,7.714858818083629e-05,0.020566082940242217,3.471344149446679e-05,0.0,0
605278604,7.714858818083629e-05,0.02026620303414547,3.323041519589254e-05,0.0,0
614234131,0.00023144576454250886,0.016380308246010444,8.59037518656443e-05,0.0012920093350581,0
614234133,0.00023144576454250886,0.016203006343948247,9.103603050369842e-05,0.0012287870092619,0
614234144,0.00023144576454250886,0.015870955734702073,8.42061957487156e-05,0.0001337125008481,0
651579963,0.00015429717636167257,0.01639340115646706,6.607085903937309e-05,0.0099830260010801,0
651580023,0.00023144576454250886,0.02118333834507825,7.646704676591048e-05,0.0101289459651346,0
651580029,0.00023144576454250886,0.02052378238013807,7.64856249633194e-05,2.18604531543348e-06,0
651580031,0.00023144576454250886,0.02082349350169486,7.634517155144429e-05,0.0002294285469821,0
651580041,0.00023144576454250886,0.018275205247107226,8.759242633882409e-05,0.0001557465436602,0
651580046,0.00023144576454250886,0.02065907584026113,7.583098948133543e-05,9.119332850622876e-05,0
651580066,0.00023144576454250886,0.019033829761614572,7.608968587537046e-05,0.0001489542442401,0
651580068,0.00023144576454250886,0.02124430458583276,7.607513245470678e-05,0.000405933933425,0
651580087,0.00023144576454250886,0.01835670525322963,7.405584296246038e-05,4.1629550656631896e-05,0
651580088,0.00023144576454250886,0.01840915998443416,7.554170388673677e-05,4.770995192258983e-05,0
651580089,0.00023144576454250886,0.018707829086474278,7.624469287812498e-05,8.963292363492965e-05,0
651580158,0.00023144576454250886,0.023673069828433254,7.544423951242151e-05,0.0204615431443294,0
651580169,0.00023144576454250886,0.02289717645063735,7.352326404343044e-05,0.0001929560697113,0
651580989,0.00023144576454250886,0.01902799002359048,7.639411234513191e-05,3.410586756636681e-05,0
651580991,0.00023144576454250886,0.019158373622280588,7.649804112235919e-05,0.000116083832885,0
651580992,0.00023144576454250886,0.019393507768175614,7.606790491181619e-05,6.48758988524293e-05,0
651580994,0.00023144576454250886,0.018979010637441156,7.596891357661945e-05,4.746591717836557e-05,0
651580995,0.00023144576454250886,0.01908402004101842,7.639415359319906e-05,9.4318206047995e-05,0
651580996,0.00023144576454250886,0.019316889685686994,7.580928799745755e-05,0.0001991699584743,0
651580997,0.00023144576454250886,0.018800956728209993,7.644966245759361e-05,4.635107810946772e-05,0
651580998,0.00023144576454250886,0.01875313769999899,7.6377524891076e-05,4.006714210769489e-05,0
719287880,0.00023144576454250886,0.0215234812180145,7.553431546773815e-05,7.557348480116784e-05,0
719287899,0.00023144576454250886,0.02195326843214167,7.489490150017646e-05,0.0013034259108664,0
719287902,0.00030859435272334514,0.021569146236548403,0.0001017519930995003,0.0011840617633988,0
726895397,0.00023144576454250886,0.02402733057877283,7.561700517820599e-05,0.0070981757071071,0
727286581,0.00023144576454250886,0.023395760533687585,7.63163350748801e-05,0.0004235398338459,0
727286596,0.00023144576454250886,0.02536098610839366,7.353962137012465e-05,0.0003717370058894,0
727286600,0.00023144576454250886,0.02540905999023784,7.49988346082415e-05,0.0186421876461921,0
727286604,0.00023144576454250886,0.024946112394149345,7.695737919389921e-05,0.0411444211001123,1
727474485,0.00023144576454250886,0.021262635044470762,8.18962515616024e-05,0.0001175222356753,0
727474491,0.00023144576454250886,0.022538179453429154,7.82034085627589e-05,0.0002449613834091,0
727474512,0.00023144576454250886,0.02307851180810757,7.574849120953238e-05,6.235664158115723e-05,0
727474533,0.00030859435272334514,0.02357434503078196,9.957715089400686e-05,0.0001065718962567,0
727474543,0.00030859435272334514,0.02158139225121127,0.00011454690301158109,0.0001342080444712,0
727474573,0.00030859435272334514,0.02303917299287069,0.00010477243916408169,9.029095219244617e-05,0
727474587,0.00023144576454250886,0.022616712846962917,7.888396116515906e-05,0.0013654323929135,0
727474590,0.00023144576454250886,0.022047592318552158,8.061822673516326e-05,0.0001469385436611,0
727474593,0.00023144576454250886,0.023132590325430323,7.725120546034689e-05,0.0017899668597195,0
727474667,0.00023144576454250886,0.022565134586526377,7.89804069148076e-05,1.04259328511031e-05,0
727474679,0.00023144576454250886,0.02361660997246976,7.692488689076391e-05,0.0002702253857165,0
738646907,0.00023144576454250886,0.024223645432510366,7.479564379465497e-05,3.868014299308181e-05,0
741201939,0.00023144576454250886,0.021592033502467044,7.303587478914102e-05,0.0027503406774998,0
746402800,0.00023144576454250886,0.02077193657203753,8.006814038526555e-05,0.0005012410199509,0
746402802,0.00023144576454250886,0.020783627081248878,8.017902262729264e-05,0.0011308970230849,0
746402804,0.00023144576454250886,0.02116607745001184,7.992902344736638e-05,0.0007970889793563,0
746402805,0.00023144576454250886,0.019030280785465224,7.923679481715453e-05,0.0004059247774431,0
746402808,0.00023144576454250886,0.01969232452075731,8.037621510456023e-05,4.333777136801594e-05,0
746402813,0.00023144576454250886,0.019359704869797694,7.909247162258725e-05,0.0003902210270795,0
746402816,0.00023144576454250886,0.021578194736465352,7.898046572201651e-05,0.0019542991853305,0
746402818,0.00023144576454250886,0.020116396368433306,8.631289483738291e-05,0.0007278367425803,0
746402824,0.00023144576454250886,0.01936881742924599,7.86722767106543e-05,0.0004783474868537,0
746625709,0.00023144576454250886,0.01849742988186875,7.002718371672948e-05,0.0056311260459078,0
746625759,0.00030859435272334514,0.018024331874644542,9.039664002719412e-05,0.0062046993892436,0
746625768,0.00023144576454250886,0.019339514259199025,7.17365813183313e-05,0.0096070600163598,0
746625774,0.00030859435272334514,0.017210817241621976,9.651483864340216e-05,0.0008216833547214,0
746625775,0.00023144576454250886,0.020400968266909257,7.377599789559166e-05,0.0105359660091864,0
746625797,0.00023144576454250886,0.017743282274513026,7.147066491720444e-05,0.0054861219432482,0
746625941,0.00030859435272334514,0.01880161123513038,9.137672054555597e-05,0.00640337354098,0
746625945,0.00023144576454250886,0.0207816277712578,7.635196986004827e-05,0.0117201866953464,0
746625958,0.00023144576454250886,0.01690157006484455,7.755019528130849e-05,0.0018227282094575,0
746626010,0.00023144576454250886,0.017481678090043723,7.602712260588635e-05,0.0106641197605342,0
746626072,0.00030859435272334514,0.016955914882929364,9.479312259563934e-05,0.0016131575013242,0
746626110,0.00030859435272334514,0.01735867451614804,9.217228916501607e-05,0.0060242807922294,0
753127494,0.00023144576454250886,0.022581881533101044,8.215619763244356e-05,0.0008490263966644,0
753127712,0.00023144576454250886,0.022307046286862902,7.728391732791277e-05,0.0009436851352194,0
762067695,0.00023144576454250886,0.024462003876327416,7.633374860043635e-05,0.0020861543219426,0
765190210,0.00023144576454250886,0.017530524914930564,7.266541930264334e-05,0.0016550050139003,0
765190310,0.00023144576454250886,0.017541081884996434,7.284336051703942e-05,0.0084882492358336,0
765190496,0.00015429717636167257,0.020045466495522943,6.434232268734516e-05,0.0002732160979981,0
768273505,0.00023144576454250886,0.018266474635220107,8.071071197455203e-05,0.0001416272941425,0
768273507,0.00023144576454250886,0.020956104059457005,8.372367697555722e-05,0.0003357693083585,0
768273508,0.00023144576454250886,0.021276490971197454,8.243671766552235e-05,0.0002383627868769,0
768273511,0.00023144576454250886,0.020832630179830502,8.71452821300843e-05,0.0009066809657533,0
768273513,0.00023144576454250886,0.018519682699341625,7.91136029052347e-05,0.0002732517120681,0
768273827,0.00015429717636167257,0.018204595951225953,5.8895915521559305e-05,0.0128276165732116,0
768273831,0.00023144576454250886,0.018510320481879537,8.356426076606844e-05,0.0129047711137563,0
